에피소드ID,산업,발명중요도,보상규정형식레벨,보상규정형식설명,보상비율수준,보상비율라벨,보상비율실현값,인지모드,실시료율,기준매출만원,독점권기여율,출원보너스만원,등록보너스만원,실시보너스만원,실지급액합계만원,충격유형,충격배율,사용자이익기초만원,사용자이익충격후만원,충격전정당보상만원,정당보상추정만원,격차만원,발명자결정,감정동인,발명자이유,최종결과,재시도횟수
36,제약,중요,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,3,매우후함,8.5379,S1,0.05,4275110,0.2457,6726,16816,43720,67262,침해소송승소,2.5,52521.0,131302.5,7878.1,19695.4,-47566.6,수용,자부심,"회사 공시 기준 이익 약 13.13억원 중 약 6.73억원을 이미 보상으로 받았고, 이는 일반적인 직무발명 보상 수준을 상당히 상회합니다. 서면 통지 부재 등 절차상 아쉬움은 있으나, 침해소송 승소까지 반영된 현재 보상은 내 기여에 대한 합리적 인정으로 보입니다. 추가 분쟁으로 관계를 소모하기보다 현 시점에서는 수용하는 것이 낫다고 판단했습니다. 향후 잔여 이익이나 추가 성과가 생기면 그때 투명한 기준으로 협의하길 기대합니다.",수용,0
34,반도체,미미,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,3,매우후함,9.4689,S2,0.03,681448,0.0414,120,300,782,1202,M&A,3.2,845.7,2706.2,126.9,405.9,-796.1,수용,손실회피,"보상규정이 서면 통지되지 않아 제15조 제6항의 적법 보상 추정은 적용되지 않지만(제2~4항 위반), 실체 판단상 회사 이익 2,706.2만원 대비 판례상 발명자 공헌도 10~20%(대법원 2009다75178 등)를 적용한 합리적 범위(약 271~541만원)를 이미 크게 초과한 1,202만원을 수령했습니다. 특허 유효성만으로 보상의무가 면제되지 않음을 전제로 하더라도(2014다220347), M&A로 인한 추가 이익은 2023다237514에 따라 발명과의 상당인과관계 입증이 필요해 규모·인과 입증 부담이 큽니다. 청구·소송은 수개월~수년과 본인 비용이 수반되는 반면 추가 상승 여지가 제한적이므로 현재 보상을 정당 범위로 보아 수용합니다. 다만 향후를 위해 회사에 보상규정의 서면 통지·협의(제15조 제2·3·4항) 이행을 비공식적으로 요청하는 선에서 정리하겠습니다.",수용,0
38,제조,중요,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,0,인색,1.0307,S1,0.03,3414753,0.26,412,1029,2676,4117,사업화성공,12.2,26632.4,324915.3,3994.9,48737.3,44620.3,청구,배신감,"회사 보상규정을 서면 고지했지만 종업원과의 협의 절차가 없었다면 발명진흥법상 규정의 효력이 제한될 수 있어 정당한 보상 청구 여지가 큽니다. 사업화에 성공해 회사가 약 32.5억 원의 이익을 얻었는데, 내가 받은 보상은 약 4,117만 원(1%대)으로 현저히 낮습니다. 신뢰가 깨졌지만, 우선 법적 보상 청구를 개시해 시효를 확보하고 객관 자료에 근거한 재산정과 추가 지급을 요구하겠습니다. 회사 대응에 따라 협상 또는 소송 단계로 신속히 전환할 준비를 하겠습니다.",청구,0
32,반도체,중요,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,0,인색,1.0714,S2,0.03,1588543,0.1245,95,238,621,954,사업화성공,16.5,5933.9,97909.3,890.1,14686.4,13732.4,청구,자부심,"반도체 직무발명이 사업화에 성공하여 회사에 97,909.3만원의 이익이 발생했으므로 사용자 이익은 존재하고, 최신 대법원 2023다237514 법리에 비추어 승계 이후 사정까지 고려한 산정 여지도 큽니다. 회사가 보상규정을 서면으로 알리지 않아 제15조 제2·4항을 충족하지 못해 제15조 제6항의 정당보상 추정도 곤란하므로 추가 보상을 주장할 근거가 있습니다. 현재 수령액 954만원은 공시 이익과 판례상 기준(실시료율·발명자 공헌도·독점권 기여율)을 종합하면 과소일 여지가 커 추가 보상을 다툴 가치가 있습니다. 다만 소송은 장기·고비용이므로 우선 사내 청구·조정으로 증빙을 확보하며 증액을 요구하고, 불성실 대응 시 소 제기를 검토하는 순서가 실익 대비 부담이 가장 합리적입니다.",청구,0
37,반도체,미미,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",0,인색,0.9121,S2,0.03,4316711,0.0497,88,220,572,880,이직제안,1.1,6430.2,7073.2,964.5,1061.0,181.0,협상요청,자부심,"반도체 분야에서 판례상 발명자 공헌도 10~20%를 적용하면 회사 공시 이익 7,073.2만원 대비 정당범위는 707~1,415만원이고, 기수령 880만원은 하한을 넘지만 상한에는 미달합니다. 회사가 발명진흥법 제15조 제2~4항 절차(서면 고지·협의·서면 통지)를 이행하여 제6항의 정당보상 추정이 작동하는 만큼, 금액이 판례 범위 안에 있는 현 상황에서 법원에서 추가를 끌어내기 쉽지 않습니다. 더구나 사용자 제공 최신 판결의 ‘상당인과관계 있는 이익’ 법리에 따라 독점권 기여율 등이 반영되면 사용자 이익이 축소되어 소송(2~3년, 변호사비 부담)의 실익이 작고, 추가 기대액도 상한과의 격차(약 5백만원대) 내에 그칠 수 있습니다. 이직제안으로 레버리지가 있는 지금은 산정자료(이익, 독점권 기여율, 공헌도) 공개와 상한(20%) 근접 조정 또는 성과연동 추가보상을 요구하는 협상을 먼저 시도하고, 불응 시 사내·조정 절차(청구)로 전환하는 것이 합리적입니다.",협상,0
39,제조,핵심,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",0,인색,1.0001,S2,0.03,1672539,0.3155,238,594,1543,2375,사업화성공,4.5,15829.9,71234.6,2374.5,10685.2,8310.2,청구,자부심,"회사는 제15조 제2~4항 요건을 갖춰 제6항의 추정이 작동하나, 보상액이 사용자 이익·공헌도를 반영하지 않으면 예외가 인정됩니다. 발명은 사업화에 성공했고 공시 이익 71,234.6만원은 2023다237514 취지상 ‘상당인과관계 있는 이익’에 해당하며, 판례상 공헌도 10~20%를 참작할 때 합리 범위(7,123~14,247만원) 대비 기수령 2,375만원은 현저히 낮습니다. 수용은 실익이 작고, 단순 협상요청은 근거 공개·재산정 강제력이 약하며, 소송은 2~3년 소요·비용 부담이 커 현재는 비효율적입니다. 따라서 사내·조정 절차로 공식 ‘청구’를 제기해 산정근거 공개와 재산정을 요구하고, 불성립 시 소송 전환을 예고하는 전략이 비용‑시간 대비 효율적입니다.",청구,0
41,제약,핵심,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,3,매우후함,10.6786,S2,0.05,1863133,0.3577,5337,13344,34693,53374,침해소송승소,2.2,33321.5,73307.3,4998.2,10996.1,-42377.9,수용,자부심,"제약 산업 특성상 독점효과가 크고 침해소송 승소로 직무발명과 상당인과관계 있는 사용자 이익이 인정됩니다(대법 2023다237514), 공지기술 항변 가능성도 낮습니다(한림제약). 다만 회사가 보상규정 작성·변경 시 협의의무(법 제15조 제3항)를 이행하지 않아 제15조 제6항의 정당보상 추정은 곧바로 적용되기 어렵습니다. 그럼에도 공시 이익 73,307.3만원 대비 판례상 발명자 공헌도 10~20% 기준 7,331~14,661만원인데, 기수령 53,374만원은 이를 현저히 상회하여 실체적 정당보상 요건을 충족·초과합니다. 추가 협상·청구·소송은 시간·비용 대비 기대이익이 작고 분쟁 리스크만 키우므로 현 상태 수용이 합리적입니다.",수용,0
43,제조,미미,0,보상규정 자체가 없음,0,인색,0.857,S1,0.03,1673186,0.0446,29,72,187,288,사업화성공,5.8,2241.2,12999.0,336.2,1949.8,1661.8,청구,배신감,"회사에 보상규정도 없고, 발명이 사업화에 성공해 회사가 공시 기준으로 약 1억 3천만 원의 이익을 거둔 반면 제가 받은 보상은 288만 원에 그쳤습니다. 직무발명 보상은 법이 보장하는 권리인데, 현재 수준은 정당한 보상이라 보기 어렵습니다. 내부 협상만으로는 기준과 산정이 불명확해 추가 보상을 확보하기 어렵다고 판단했습니다. 따라서 법적 보상 청구 절차를 개시해 적정한 산정과 정산을 요구하겠습니다.",청구,0
40,IT,중요,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,0,인색,1.0058,S2,0.02,2916160,0.2463,217,542,1408,2167,침해소송승소,4.2,14366.1,60337.6,2154.9,9050.6,6883.6,청구,자부심,"회사는 보상규정을 서면으로만 통지하고 작성·변경 시 협의가 없어 발명진흥법 제15조 제3항 위반 소지가 있고, 제15조 제6항의 적정보상 추정도 미적용됩니다. 회사 공시 이익 60,337.6만원과 침해소송 승소는 대법원 2023다237514의 ‘상당인과관계 있는 이익’에 포함될 가능성이 높고, ICT 분야 판례상 기준(실시료율 2%, 발명자 공헌도 10~20%: 2009다75178, 2014다220347)을 감안하면 현재 수령액 2,167만원은 보수적 하한(6,034만원)에도 못 미칩니다. 소송은 2~3년 소요와 비용 부담이 커 당장은 과중하며, 단순 협상요청은 법적 압박이 약합니다. 따라서 시효 10년(2009다75178)을 염두에 두고 사내·조정 절차를 포함한 법적 보상 청구를 개시해 이익·기여율 산정 근거와 판결문·공시자료를 근거로 증액 협상을 유도하겠습니다.",청구,0
35,반도체,핵심,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,0,인색,1.0958,S2,0.03,2868547,0.3758,532,1329,3455,5316,사업화성공,6.9,32340.6,223150.1,4851.1,33472.5,28156.5,청구,자부심,"보상규정은 서면 통지는 했으나 제15조 제3항상의 종업원 협의가 없어 제15조 제6항의 ‘정당한 보상’ 추정이 약합니다. 사업화 성공과 공시된 이익은 대법원 2023다237514의 ‘상당인과관계 있는 이익’에 해당해 추가 보상 산정의 기초가 됩니다. 공지기술·무효 항변은 실질 이익이 존재해 설득력이 약하나, 실시료율 2~3%와 발명자 공헌도 10~20% 등 판례 기준(2009다75178, 2014다220347)에 따른 계산 결과에 다툼의 여지가 있어 즉시 소송은 리스크가 큽니다. 따라서 비용이 적고 시효(10년, 2009다75178) 관리에 유리한 사내·조정 절차의 ‘청구’로 자료 개시와 추가 협상을 먼저 추진하겠습니다.",청구,0
42,반도체,중요,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,0,인색,1.0032,S2,0.03,3473883,0.1336,210,524,1362,2096,라이선스수입,6.6,13927.8,91923.5,2089.2,13788.5,11692.5,청구,자부심,"반도체 업종 사안이지만 본 건은 라이선스수입이 존재해 대법원 2023다237514의 ‘상당인과관계 있는 이익’ 기준에 명확히 부합합니다. 회사는 보상규정을 서면 통지했으나 제15조 제3항의 협의 의무를 이행하지 않아 제15조 제6항의 정당보상 추정도 얻기 어렵습니다. 공시된 회사 이익 91,923.5만원 대비 지금까지 보상 2,096만원은, 판례상 발명자 공헌도 10~20%(LG생명과학 등)를 적용한 9,192~18,385만원 범위에 현저히 미달합니다. 소송은 기간·비용 부담이 커 우선 사내·조정 절차로 추가 보상을 공식 청구하고, 불성실 대응 시 소송으로 전환하는 전략의 실익이 가장 큽니다.",청구,0
44,반도체,핵심,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,1,보통,2.3527,S1,0.03,3681903,0.4207,1640,4099,10658,16397,사업화성공,18.7,46464.5,868886.2,6969.7,130332.9,113935.9,청구,배신감,"보상규정이 있다면서도 종업원에게 서면 고지를 하지 않은 점은 절차적 신뢰를 무너뜨렸습니다. 발명으로 회사가 868,886.2만원의 이익을 얻은 반면 제가 받은 16,397만원은 현저히 낮아 정당한 추가 보상의 여지가 큽니다. 협상만으로는 지연될 가능성이 커서 법적 보상 청구 절차로 객관적 산정과 자료 확보를 바로 시작하겠습니다. 다만 소송 전 단계에서 착수해 합의·조정의 가능성도 열어두겠습니다.",청구,0
47,제조,보통,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,3,매우후함,11.1677,S1,0.03,845230,0.1072,455,1138,2959,4552,사업화성공,15.1,2717.6,41035.8,407.6,6155.4,1603.4,협상요청,자부심,"내 발명으로 사업화가 성공해 회사가 41,035.8만원의 이익을 냈지만, 내가 받은 보상은 4,552만원에 그쳐 공헌 대비 인정을 충분히 못 받았다고 느낍니다. 게다가 보상규정을 만들고 바꾸면서 종업원과 협의가 없었다는 절차상 하자도 분명합니다. 우선 회사와 추가 보상 기준과 공헌율을 재산정하는 협의를 정식으로 요청하겠습니다. 관계를 지키되 정당한 가치를 인정받고 싶습니다.",협상,0
50,제약,미미,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",2,후함,5.365,S1,0.05,4206815,0.0371,628,1571,4084,6283,라이선스수입,2.2,7807.4,17176.3,1171.1,2576.4,-3706.6,수용,자부심,"회사가 공시한 이익 17,176.3만원 대비 내가 받은 6,283만원은 비율상 상당히 높은 편으로, 합리적인 보상이라고 판단했습니다. 보상규정의 사전 고지·협의·서면통지도 이뤄져 절차적 정당성도 충족됐습니다. 추가 협상이나 분쟁은 관계 비용과 불확실성이 커 현재 이익을 훼손할 수 있습니다. 내 발명이 회사 성과로 이어졌다는 사실에 만족하며, 이번 보상을 수용하겠습니다.",수용,0
52,IT,미미,0,보상규정 자체가 없음,0,인색,0.8655,S1,0.02,1115736,0.0291,8,21,55,84,이직제안,1.3,649.0,843.7,97.3,126.6,42.6,협상요청,자부심,"회사가 보상규정이 없고, 회사가 얻은 이익(843.7만원)에 비해 제가 받은 84만원은 낮다고 판단했습니다. 직무발명은 정당한 보상 원칙이 있으므로 이를 근거로 추가 보상을 정식으로 협의하겠습니다. 마침 이직 제안도 있어 협상 지렛대가 있는 만큼 소송 이전에 상호 윈윈 합의를 먼저 시도하고 싶습니다. 협의가 결렬될 경우에는 법적 절차로 전환할 수 있음을 전제하고 대화에 임하겠습니다.",협상,0
46,제약,중요,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,3,매우후함,9.5938,S2,0.05,2745449,0.1308,2584,6459,16793,25836,이직제안,1.2,17953.3,21544.0,2693.0,3231.6,-22604.4,수용,자부심,"제약 업종 특성상 실시가치가 높을 수 있으나, 회사 공시 이익 21,544만원 대비 내가 받은 25,836만원은 이를 이미 초과합니다. 비록 제15조 제2~4항의 서면 통지가 미흡해 제15조 제6항의 정당보상 추정은 적용되기 어렵지만, 대법원 2009다75178·2014다220347·2023다237514 취지 및 판례상 발명자 공헌도 10~20%(2,154~4,309만원)와 비교하면 현 보상은 과다한 수준입니다. 추가 협상·청구·소송은 수개월~수년의 시간과 변호사 비용 대비 실익이 거의 없고, 오히려 과다지급 반환 주장 등 역리스크가 존재합니다. 따라서 현 보상을 수용하는 것이 가장 합리적입니다.",수용,0
