에피소드ID,산업,발명중요도,보상규정형식레벨,보상규정형식설명,보상비율수준,보상비율라벨,보상비율실현값,인지모드,실시료율,기준매출만원,독점권기여율,출원보너스만원,등록보너스만원,실시보너스만원,실지급액합계만원,충격유형,충격배율,사용자이익기초만원,사용자이익충격후만원,충격전정당보상만원,정당보상추정만원,격차만원,발명자결정,감정동인,발명자이유,최종결과,재시도횟수
40,IT,중요,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,0,인색,1.0058,S2,0.02,2916160,0.2463,217,542,1408,2167,침해소송승소,4.2,14366.1,60337.6,2154.9,9050.6,6883.6,청구,자부심,"첫째, 회사는 발명진흥법 제2조·제3항을 위반했다. 보상규정을 일방적으로 작성·알렸을 뿐 종업원과 협의하지 않았으므로 제6항 단서의 '정당한 보상' 요건을 충족하지 못한다. 둘째, 현재 보상액(2,167만원)은 판례상 발명자 공헌도 범위(6,034~12,068만원)의 18% 수준으로 매우 낮고, 2024년 대법원 판결의 '상당인과관계 있는 이익' 기준에도 맞지 않는다. 셋째, 발명진흥법 제15조 제1항의 '정당한 보상을 받을 권리'는 법정권리이며, 소멸시효(10년)는 충분히 남아있다. 넷째, 소송 전 청구·조정 절차를 통해 법적 근거를 명확히 하면서도 관계 단절의 급격한 선택을 유예할 수 있어 실익이 크다.",청구,0
42,반도체,중요,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,0,인색,1.0032,S2,0.03,3473883,0.1336,210,524,1362,2096,라이선스수입,6.6,13927.8,91923.5,2089.2,13788.5,11692.5,소송,자부심,"발명진흥법 제15조 제6항 단서와 대법원 2023다237514 판결을 종합하면, 회사가 보상규정 작성·변경 시 협의하지 않았고(제3항 위반), 받은 보상 2,096만원이 회사의 이익 91,923.5만원과 발명자 공헌도(10~20%) 기준인 9,192~18,385만원 범위를 현저히 하회하므로 '정당한 보상'으로 볼 수 없습니다. 협상요청은 자발적 조정 가능성이 낮은 구조적 문제(협의 절차 부재)를 해결하지 못하고, 청구 절차는 시간 소모 대비 강제력이 제한적입니다. 따라서 법원의 객관적 판단을 통해 자신의 기여를 정당하게 인정받고 법적 보상청구권(소멸시효 10년)을 행사하는 것이 최선입니다.",소송,0
35,반도체,핵심,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,0,인색,1.0958,S2,0.03,2868547,0.3758,532,1329,3455,5316,사업화성공,6.9,32340.6,223150.1,4851.1,33472.5,28156.5,청구,자부심,"회사의 협의의무 위반(제15조 제3항)은 명백하고, 현 보상액 5,316만원은 판례상 기준(22,315~44,630만원)의 11~24% 수준으로 현저히 불충분합니다. 최신 판례(2023다237514)는 발명자에게 유리한 방향으로 진화했으며, 법적 하자와 부적정성이 객관적으로 입증 가능하므로 청구 절차를 통한 조정·협의를 개시하는 것이 합리적입니다. 협상요청은 이미 규정을 일방 강행한 회사의 태도상 실효성이 낮습니다.",청구,0
44,반도체,핵심,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,1,보통,2.3527,S1,0.03,3681903,0.4207,1640,4099,10658,16397,사업화성공,18.7,46464.5,868886.2,6969.7,130332.9,113935.9,소송,배신감,"회사가 868,886.2만원의 이익을 얻었음에도 불구하고, 보상규정을 종업원에게 서면으로 알리지 않은 채 16,397만원만 지급한 것은 명백한 신뢰 위반입니다. 발명자의 기여도에 비해 불공정한 보상이며, 회사의 의도적인 정보 은폐는 협상의 여지를 남기지 않습니다. 법적 절차를 통해 정당한 권리를 주장해야 합니다.",소송,0
47,제조,보통,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,3,매우후함,11.1677,S1,0.03,845230,0.1072,455,1138,2959,4552,사업화성공,15.1,2717.6,41035.8,407.6,6155.4,1603.4,협상요청,배신감,"회사가 4억1천만원의 이익을 얻었으나 나는 4천5백만원만 받았으며, 보상규정 작성·변경 시 나와 협의하지 않은 점이 신뢰를 깨뜨렸습니다. 즉시 법적 조치는 회사와의 관계를 완전히 단절시킬 수 있으므로, 먼저 회사와 공정한 추가 협의를 통해 합리적인 수준의 보상을 요청하는 것이 현명합니다. 협상 과정에서 회사의 진정성 있는 응답을 보고 그 이후의 조치를 결정할 수 있습니다.",협상,0
45,제약,핵심,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",0,인색,0.8857,S2,0.05,3808941,0.4171,1055,2638,6859,10552,이직제안,1.3,79426.0,103253.8,11913.9,15488.1,4936.1,청구,자부심,"회사의 서면 보상규정 고지, 협의, 결정 통지가 모두 충족되어 발명진흥법 제15조 제6항의 형식적 요건은 충족했으나, 동항 단서에서 요구하는 '이익과 공헌도 고려' 요건이 미충족될 가능성이 높다. 회사 공시 이익 103,253.8만원에 대법원 판례의 발명자 공헌도 10~20%를 적용하면 10,325~20,651만원 범위인데, 현재 받은 보상 10,552만원은 범위의 하단에 위치하므로, 사내 청구 절차를 통해 추가 협의 기회를 확보하되 합의 불가 시 소송으로 진행할 수 있는 유리한 입장에 있다. 이직 제안이 발명 이후 나타난 점은 회사의 진정한 공헌도 인정 부족을 시사하는 정황이므로, 정당한 권리 주장이 타당하다.",청구,0
48,반도체,중요,0,보상규정 자체가 없음,2,후함,5.694,S1,0.03,2268958,0.1359,790,1975,5135,7900,사업화성공,8.7,9249.7,80472.4,1387.5,12070.9,4170.9,협상요청,배신감,"회사가 8천만원대의 이익을 얻었음에도 불구하고 보상규정조차 없이 일방적으로 7천9백만원만 제시한 것은 성과를 함께 만든 종업원에 대한 신뢰 위반으로 느껴진다. 법적 절차로 즉시 대항하기보다는 회사와의 관계를 고려하되, 실제 이익 기여도에 상응하는 정당한 보상에 대한 협의를 요청하는 것이 합리적이다. 현재 수준의 보상으로 합의하기에는 회사가 얻은 이익과의 격차가 너무 크다.",협상,0
41,제약,핵심,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,3,매우후함,10.6786,S2,0.05,1863133,0.3577,5337,13344,34693,53374,침해소송승소,2.2,33321.5,73307.3,4998.2,10996.1,-42377.9,수용,손실회피,"이미 받은 53,374만원이 판례상 공헌도 범위(7,331~14,661만원)를 훨씬 초과하는 과다 보상 상태입니다. 절차 결함을 근거로 추가 청구하면 오히려 현재 보상의 적법성이 심사되어 감액될 위험이 높으므로, 손실을 피하는 것이 합리적입니다. 보상규정의 협의 결함은 행정적 구제 대상이지 금전 청구와는 별개입니다.",수용,0
39,제조,핵심,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",0,인색,1.0001,S2,0.03,1672539,0.3155,238,594,1543,2375,사업화성공,4.5,15829.9,71234.6,2374.5,10685.2,8310.2,협상요청,자부심,"회사는 절차요건을 충족했으나, 현재 보상액(2,375만원)이 판례상 발명자 공헌도(10~20% = 7,123~14,247만원) 기준에 크게 미달한다. 발명진흥법 제15조 제6항 단서는 '이익과 공헌도를 고려'할 것을 명시하였고, 대법원 2023다237514는 승계 후 사정도 통합 평가 가능하다고 판시했다. 소멸시효(10년)도 충분하므로, 먼저 데이터(공시 이익 71,234.6만원, 사업화 성공)를 근거로 추가 협의를 요청하되, 거부 시 법적 청구를 진행하는 것이 위험 회피적이면서도 정당한 권리를 보호하는 전략이다.",협상,0
46,제약,중요,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,3,매우후함,9.5938,S2,0.05,2745449,0.1308,2584,6459,16793,25836,이직제안,1.2,17953.3,21544.0,2693.0,3231.6,-22604.4,협상요청,손실회피,"발명진흥법 제15조 제2항·제4항을 위반하여 보상규정을 서면으로 알리지 않은 회사의 절차적 하자가 명확하고, 현재 2,154~4,309만원의 법정범위(발명자공헌도 10~20% 적용)에 비해 25,836만원을 받은 것은 외형상 충분해 보이나, 회사가 실제 이익 산정 기준과 공헌도 산정 근거를 명시하지 않았으므로 그 정당성이 검증 불가능한 상태이다. 법원 소송(1심 2~3년, 변호사비 추가)으로 진행할 시 심리적·시간적 부담이 크고 승리 보장도 없으나, 서면 보상 통지와 산정 기준 공개를 요청하는 협상은 법적 근거가 강하면서도 즉시 해결 가능성이 높다. 따라서 이미 받은 보상을 잃지 않으면서 절차적 정당성을 확보하는 협상요청이 최적의 선택이다.",협상,0
50,제약,미미,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",2,후함,5.365,S1,0.05,4206815,0.0371,628,1571,4084,6283,라이선스수입,2.2,7807.4,17176.3,1171.1,2576.4,-3706.6,협상요청,자부심,"회사가 발명으로부터 얻은 이익 17,176.3만원 대비 현재 받은 보상 6,283만원은 약 36.6%에 불과하며, 이는 합리적인 배분이라 보기 어렵습니다. 직무발명에 대한 정당한 보상이 이루어져야 한다는 원칙과 자신의 기여를 인정받고자 하는 마음이 앞섭니다. 법적 분쟁으로 관계를 악화시키기보다는 먼저 회사와 추가 협의를 통해 합리적 수준의 보상을 요청하는 것이 건설적입니다.",협상,0
52,IT,미미,0,보상규정 자체가 없음,0,인색,0.8655,S1,0.02,1115736,0.0291,8,21,55,84,이직제안,1.3,649.0,843.7,97.3,126.6,42.6,협상요청,배신감,"회사가 843.7만원의 이익을 얻었음에도 84만원만 보상한 것은 공정하지 않다고 느껴집니다. 보상규정이 없다는 것이 핑계가 될 수 없으며, 발명자의 기여를 제대로 인정하지 않는 태도에 신뢰가 깨졌습니다. 그러나 이직제안이 나온 만큼 관계가 완전히 단절되지는 않았으므로, 먼저 정당한 보상에 대해 협의를 요청하는 것이 합리적입니다.",협상,0
55,제조,보통,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,1,보통,2.7013,S1,0.03,4181147,0.0721,367,917,2383,3667,침해소송승소,4.0,9049.8,36199.2,1357.5,5429.9,1762.9,소송,배신감,"회사가 36,199.2만원의 이익을 얻었음에도 불과 3,667만원(약 10%)만 보상했으며, 더욱 문제는 보상규정을 종업원에게 서면으로 알리지 않아 절차적 정당성이 결여되었다는 점입니다. 침해소송까지 승소하며 명확한 가치를 입증한 발명인데도 적절한 협의 없이 일방적으로 결정된 보상에 신뢰가 깨졌습니다. 법적 절차를 통해 정당한 권리를 보호해야 할 시점입니다.",소송,0
53,IT,중요,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,0,인색,1.107,S2,0.02,3885679,0.1885,243,608,1581,2432,침해소송승소,4.0,14645.4,58581.6,2196.8,8787.2,6355.2,소송,자부심,"법적 절차를 순서대로 검토하면: (1) 보상규정 결함 — 회사가 제15조 제3항 협의 의무를 완전히 위반했으므로 제6항의 '정당한 보상' 추정이 적용되지 않음. (2) 보상액 타당성 — 현 2,432만원은 판례상 발명자 공헌도 10~20% 적용 시 기준인 5,858~11,716만원의 최대 21%에 불과하며, 최근 대법원 2023다237514 판결의 '상당인과관계 있는 이익' 법리도 회사에 유리하게 작용하기 어려운 상황. (3) 시효 — 승계 이후 10년 이내이므로 청구권 존속. 따라서 소송을 통해 법원의 객관적 판단을 받는 것이 정당한 보상액 실현의 유일한 실질적 수단이며, 이는 자신의 발명 가치를 올바르게 인정받으려는 정당한 입장.",소송,0
58,제조,중요,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,0,인색,1.068,S1,0.03,3737281,0.2269,408,1019,2649,4076,M&A,3.2,25443.5,81419.2,3816.5,12212.9,8136.9,청구,배신감,"회사가 발명으로 얻은 이익(81,419.2만원)에 비해 받은 보상(4,076만원)이 5% 수준으로 현저히 낮으며, 보상규정을 종업원과 협의 없이 일방적으로 운영한 점이 신뢰를 깨뜨렸습니다. M&A로 회사가 성장한 상황에서도 발명자의 기여를 제대로 인정하지 않는 것으로 보여 법적 절차를 통해 정당한 보상을 청구하는 것이 타당합니다.",청구,0
49,반도체,미미,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",2,후함,5.5948,S2,0.03,3220728,0.0316,256,640,1665,2561,사업화성공,19.6,3052.2,59823.1,457.8,8973.5,6412.5,협상요청,배신감,"회사가 절차적으로는 발명진흥법을 준수했으나, 제15조 제6항 단서에 따라 실질적 정당성이 결여되었을 가능성이 높다. 판례상 공헌도 10~20%를 적용하면 5,982~11,965만원이 상당한데 2,561만원에 그쳤으므로, 즉시 소송보다는 회사에 이 점을 지적하며 협상을 요청하는 것이 비용·시간 효율성이 낫다. 최근 대법원 판결로 법리가 명확화되어 협상 기초가 견고하고, 회사의 절차 준수 의지를 감안하면 재협의에 응할 개연성도 있다.",협상,0
51,제조,중요,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,0,인색,0.9154,S2,0.03,3944870,0.1925,313,782,2033,3128,이직제안,1.5,22782.1,34173.1,3417.3,5126.0,1998.0,협상요청,자부심,"발명진흥법 제15조 제3항 협의 의무 미이행과 현재 보상액이 대법원 판례상 최저기준(3,417만원)보다 낮다는 점을 근거로, 회사에 정당한 보상 범위(3,417~6,835만원)에 대한 재협의를 요청하는 것이 절차상·실질적으로 가장 적절합니다. 이직제안이 발명 이후 발생한 점도 성과 인정 요청의 정당성을 뒷받침합니다.",협상,0
60,IT,중요,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,3,매우후함,10.2436,S1,0.02,1578704,0.2163,1050,2624,6822,10496,사업화성공,10.2,6830.5,69671.1,1024.6,10450.7,-45.3,협상요청,배신감,"회사가 69,671.1만원의 이익을 얻었음에도 불구하고 나는 10,496만원만 받았으며, 더욱 문제는 보상규정이 있으면서도 종업원에게 서면으로 알린 적이 없다는 점이다. 이는 회사가 의도적으로 정보를 제한했을 가능성을 시사하며, 신뢰 관계의 기본이 훼손되었다고 느껴진다. 그러나 아직 합리적인 협상의 여지가 있다고 판단되므로, 먼저 회사와의 추가 협의를 통해 공정한 보상 기준을 요구하는 것이 최선의 선택이다.",협상,0
